run,model,train_size,fit,predict,score
1,LR,0.1,12.288349866867065,0.030074596405029297,0.4669410515135422
1,SVM,0.1,3.6700057983398438,12.771006345748901,0.401619755708975
1,MNB,0.1,0.04340958595275879,0.024271249771118164,0.3355018587360595
1,DT,0.1,1.2750685214996338,0.01116180419921875,0.3586032926181625
1,RF,0.1,2.0274276733398438,0.5895724296569824,0.5541688794476899
1,KNN,0.1,0.0022716522216796875,1.2003414630889893,0.2497344662772172
1,BC,0.1,0.01162576675415039,0.09313201904296875,0.7835900159320234
1,LR,0.2,26.485174655914307,0.02727031707763672,0.6167020711630377
1,SVM,0.2,14.446654796600342,26.265042543411255,0.5638608603292619
1,MNB,0.2,0.07157015800476074,0.027843952178955078,0.38542219861922467
1,DT,0.2,3.4233522415161133,0.012542963027954102,0.4178173127987254
1,RF,0.2,5.269529342651367,0.7141456604003906,0.6249336165693044
1,KNN,0.2,0.0037107467651367188,2.2001662254333496,0.3412108337758895
1,BC,0.2,0.020473241806030273,0.10250973701477051,0.8112055231014339
1,LR,0.3,38.55298161506653,0.030463218688964844,0.6862719065321295
1,SVM,0.3,32.09826993942261,40.32912302017212,0.6460435475305364
1,MNB,0.3,0.09833908081054688,0.030547142028808594,0.5268189060010622
1,DT,0.3,6.039356470108032,0.013252019882202148,0.46309081253319173
1,RF,0.3,9.545759916305542,0.7977807521820068,0.6574614976101965
1,KNN,0.3,0.004893302917480469,3.0722413063049316,0.3878120021242698
1,BC,0.3,0.029427766799926758,0.11927199363708496,0.8304567180031864
1,LR,0.4,55.40731120109558,0.03213644027709961,0.7124269782262347
1,SVM,0.4,56.14739441871643,54.21387314796448,0.6836165693043016
1,MNB,0.4,0.11892080307006836,0.03477787971496582,0.6147105682421667
1,DT,0.4,8.69963788986206,0.013883113861083984,0.4681359532660648
1,RF,0.4,14.73874282836914,0.8449885845184326,0.6731279872543813
1,KNN,0.4,0.006363630294799805,4.2237255573272705,0.4235262878385555
1,BC,0.4,0.03747868537902832,0.12552714347839355,0.847052575677111
1,LR,0.5,68.15279006958008,0.03315091133117676,0.7395114179500797
1,SVM,0.5,87.83021473884583,68.65400266647339,0.6978226234731811
1,MNB,0.5,0.15369105339050293,0.0328524112701416,0.6598513011152416
1,DT,0.5,13.22820234298706,0.014501094818115234,0.48274030801911844
1,RF,0.5,23.193745136260986,0.9222092628479004,0.7052575677110993
1,KNN,0.5,0.00782012939453125,5.160358190536499,0.4164896441848115
1,BC,0.5,0.047829627990722656,0.13458824157714844,0.8494423791821561
1,LR,0.6,74.18985795974731,0.03354835510253906,0.7497344662772172
1,SVM,0.6,123.59961676597595,80.66149878501892,0.7207912904938927
1,MNB,0.6,0.14833903312683105,0.03276228904724121,0.6618428040361126
1,DT,0.6,15.004433155059814,0.01439666748046875,0.4985395645246946
1,RF,0.6,26.42521047592163,0.9563305377960205,0.7060541688794477
1,KNN,0.6,0.00908350944519043,6.236795663833618,0.44277748274030804
1,BC,0.6,0.05378913879394531,0.13669610023498535,0.8595326606479022
1,LR,0.7,87.7244484424591,0.03523826599121094,0.7608868826340945
1,SVM,0.7,167.60067224502563,93.86504125595093,0.7296866702071163
1,MNB,0.7,0.18549633026123047,0.034964799880981445,0.7100371747211895
1,DT,0.7,19.0361065864563,0.014616966247558594,0.508364312267658
1,RF,0.7,33.4888060092926,0.9046127796173096,0.7166755177907594
1,KNN,0.7,0.010631799697875977,7.042551040649414,0.4475570897503983
1,BC,0.7,0.0627443790435791,0.14257121086120605,0.86311736590547
1,LR,0.8,86.24083948135376,0.03271651268005371,0.7717737652681891
1,SVM,0.8,214.0988063812256,104.80519986152649,0.7450876261285183
1,MNB,0.8,0.17835617065429688,0.03262019157409668,0.6887944768985661
1,DT,0.8,21.011666297912598,0.015058517456054688,0.4972118959107807
1,RF,0.8,37.213828325271606,0.9129090309143066,0.7265002655337228
1,KNN,0.8,0.011116266250610352,7.830601215362549,0.46879978757302176
1,BC,0.8,0.06743168830871582,0.14083409309387207,0.8667020711630377
1,LR,0.9,96.21977925300598,0.03705596923828125,0.7837227827934148
1,SVM,0.9,270.69737458229065,118.75248408317566,0.7592936802973977
1,MNB,0.9,0.21607422828674316,0.03565526008605957,0.7128252788104089
1,DT,0.9,27.482997179031372,0.015799522399902344,0.5253584705257568
1,RF,0.9,55.272773027420044,1.0310838222503662,0.7279607010090281
1,KNN,0.9,0.013091802597045898,8.94282579421997,0.4880509824747743
1,BC,0.9,0.07976818084716797,0.15770649909973145,0.8678969729155602
1,LR,1.0,104.60367751121521,0.037178754806518555,0.7886351566648965
1,SVM,1.0,327.83424496650696,130.48483061790466,0.7626128518321826
1,MNB,1.0,0.2342846393585205,0.03750753402709961,0.72623473181094
1,DT,1.0,31.51226496696472,0.015522956848144531,0.5219065321295805
1,RF,1.0,68.71531701087952,1.0402777194976807,0.7316781731279872
1,KNN,1.0,0.014681339263916016,9.740102529525757,0.49747742963356345
1,BC,1.0,0.08640122413635254,0.16135406494140625,0.8726765799256505
2,LR,0.1,10.827900409698486,0.022500991821289062,0.49907063197026025
2,SVM,0.1,3.5542502403259277,12.473097085952759,0.43016463090812534
2,MNB,0.1,0.03573775291442871,0.022253990173339844,0.22450876261285183
2,DT,0.1,1.1404626369476318,0.010907173156738281,0.3916622411046203
2,RF,0.1,1.7726964950561523,0.5707619190216064,0.5520446096654275
2,KNN,0.1,0.0021109580993652344,1.1307640075683594,0.2652681890600106
2,BC,0.1,0.010667800903320312,0.08392000198364258,0.7729686670207117
2,LR,0.2,28.455522298812866,0.027849912643432617,0.6378120021242698
2,SVM,0.2,14.292815208435059,26.056631326675415,0.5720924057355284
2,MNB,0.2,0.07506680488586426,0.026897907257080078,0.38688263409453
2,DT,0.2,3.395007848739624,0.012546539306640625,0.4305629314922995
2,RF,0.2,5.2759668827056885,0.7083408832550049,0.6331651619755709
2,KNN,0.2,0.003617525100708008,2.101106882095337,0.32620817843866173
2,BC,0.2,0.019943952560424805,0.10316872596740723,0.8104089219330854
2,LR,0.3,36.25357913970947,0.02875661849975586,0.6817578332448221
2,SVM,0.3,31.854676008224487,39.82797050476074,0.6460435475305364
2,MNB,0.3,0.08589029312133789,0.028045177459716797,0.5910780669144982
2,DT,0.3,5.4355645179748535,0.01293325424194336,0.4632235793945831
2,RF,0.3,8.637200355529785,0.7693700790405273,0.6756505576208178
2,KNN,0.3,0.004762172698974609,3.121842622756958,0.393919277748274
2,BC,0.3,0.02756643295288086,0.11214470863342285,0.8356346255974508
2,LR,0.4,48.43473482131958,0.030075788497924805,0.7099044078597982
2,SVM,0.4,56.33625650405884,54.055307388305664,0.661975570897504
2,MNB,0.4,0.1088714599609375,0.030890703201293945,0.6412639405204461
2,DT,0.4,8.543293714523315,0.013872385025024414,0.48154540626659587
2,RF,0.4,13.71793007850647,0.8395733833312988,0.692113648433351
2,KNN,0.4,0.006059408187866211,4.124083518981934,0.40069038767923526
2,BC,0.4,0.03660416603088379,0.12278294563293457,0.8433351035581519
2,LR,0.5,62.954806327819824,0.03260517120361328,0.7290228359001594
2,SVM,0.5,86.64382529258728,67.52906823158264,0.6980881571959638
2,MNB,0.5,0.14008402824401855,0.032921791076660156,0.5939989378651088
2,DT,0.5,11.982176542282104,0.014412879943847656,0.49840679766330326
2,RF,0.5,20.75810432434082,0.9040205478668213,0.6925119490175252
2,KNN,0.5,0.0077686309814453125,5.194174528121948,0.4148964418481147
2,BC,0.5,0.04517364501953125,0.1296534538269043,0.8570100902814658
2,LR,0.6,67.19368171691895,0.032984018325805664,0.7539830058417419
2,SVM,0.6,122.89861750602722,80.22460532188416,0.7241104620286777
2,MNB,0.6,0.14580106735229492,0.03220200538635254,0.6346255974508762
2,DT,0.6,15.042946815490723,0.01469731330871582,0.5094264471587892
2,RF,0.6,26.411182165145874,0.9413294792175293,0.705124800849708
2,KNN,0.6,0.00900721549987793,6.200230121612549,0.4395910780669145
2,BC,0.6,0.053110361099243164,0.13593840599060059,0.8568773234200744
2,LR,0.7,85.18874645233154,0.034844160079956055,0.7642060541688794
2,SVM,0.7,165.8836977481842,93.43867492675781,0.7367233138608603
2,MNB,0.7,0.17364168167114258,0.035240888595581055,0.703797132235794
2,DT,0.7,18.754582166671753,0.015237569808959961,0.5171269251194902
2,RF,0.7,35.53930640220642,0.9568934440612793,0.7153478491768455
2,KNN,0.7,0.010399580001831055,7.211568832397461,0.4629580456718003
2,BC,0.7,0.061521053314208984,0.14197492599487305,0.8632501327668614
2,LR,0.8,93.70285892486572,0.03563404083251953,0.7720392989909719
2,SVM,0.8,214.73962569236755,106.07038903236389,0.7489378651088688
2,MNB,0.8,0.20151662826538086,0.0349729061126709,0.6910515135422198
2,DT,0.8,21.92397665977478,0.014925956726074219,0.5146043547530537
2,RF,0.8,37.37331700325012,0.9053840637207031,0.7187997875730218
2,KNN,0.8,0.011334419250488281,7.883347749710083,0.4668082846521508
2,BC,0.8,0.06797504425048828,0.14523696899414062,0.8689591078066915
2,LR,0.9,94.02958130836487,0.03409838676452637,0.7861125862984599
2,SVM,0.9,268.39244508743286,117.08361625671387,0.7579660116834838
2,MNB,0.9,0.20458769798278809,0.034345388412475586,0.7164099840679766
2,DT,0.9,24.707420349121094,0.014824867248535156,0.5258895379713223
2,RF,0.9,43.602704763412476,0.9240431785583496,0.7237121614445035
2,KNN,0.9,0.012738704681396484,8.752413749694824,0.4816781731279873
2,BC,0.9,0.07622814178466797,0.14862442016601562,0.869490175252257
2,LR,1.0,99.92095589637756,0.03588151931762695,0.7886351566648965
2,SVM,1.0,326.89087104797363,129.30999183654785,0.7624800849707913
2,MNB,1.0,0.21736764907836914,0.0350494384765625,0.72623473181094
2,DT,1.0,28.43761420249939,0.015443801879882812,0.5266861391396708
2,RF,1.0,50.80249643325806,0.9408187866210938,0.7387148167817312
2,KNN,1.0,0.014068126678466797,9.806923151016235,0.49747742963356345
2,BC,1.0,0.08446955680847168,0.1541271209716797,0.8726765799256505
3,LR,0.1,10.48916220664978,0.04145479202270508,0.41662241104620285
3,SVM,0.1,3.584491491317749,12.596590995788574,0.3538236856080722
3,MNB,0.1,0.04047703742980957,0.019999027252197266,0.15600106213489112
3,DT,0.1,1.3678207397460938,0.01125478744506836,0.3705523101433882
3,RF,0.1,1.8501505851745605,0.564363956451416,0.537838555496548
3,KNN,0.1,0.002146482467651367,1.142451524734497,0.2738980350504514
3,BC,0.1,0.010890007019042969,0.0840139389038086,0.7554434413170472
3,LR,0.2,20.788102388381958,0.025392770767211914,0.6193574083908656
3,SVM,0.2,13.957798480987549,25.498939275741577,0.5683749336165693
3,MNB,0.2,0.06647086143493652,0.023632049560546875,0.5238980350504514
3,DT,0.2,3.1475584506988525,0.01196908950805664,0.4070631970260223
3,RF,0.2,4.8719141483306885,0.6537008285522461,0.6185608072225173
3,KNN,0.2,0.003392457962036133,2.0396955013275146,0.346388741370154
3,BC,0.2,0.018889427185058594,0.09986209869384766,0.8073552841210834
3,LR,0.3,32.22673535346985,0.026723861694335938,0.6771109930961232
3,SVM,0.3,32.10802483558655,38.55903363227844,0.630509824747743
3,MNB,0.3,0.08376955986022949,0.026095867156982422,0.5207116303770579
3,DT,0.3,5.238000154495239,0.012719154357910156,0.4600371747211896
3,RF,0.3,8.316373109817505,0.7082319259643555,0.6642326075411578
3,KNN,0.3,0.004566192626953125,3.0654585361480713,0.40507169410515137
3,BC,0.3,0.02683258056640625,0.10936689376831055,0.8353690918746681
3,LR,0.4,45.18148612976074,0.028078794479370117,0.7166755177907594
3,SVM,0.4,55.935863733291626,51.56179189682007,0.6718003186404673
3,MNB,0.4,0.10124969482421875,0.026454687118530273,0.5994423791821561
3,DT,0.4,7.592947959899902,0.012878656387329102,0.474907063197026
3,RF,0.4,12.621179103851318,0.7656581401824951,0.6812267657992565
3,KNN,0.4,0.005873918533325195,4.097066879272461,0.3993627190653213
3,BC,0.4,0.034996986389160156,0.1181943416595459,0.8408125331917153
3,LR,0.5,61.251818895339966,0.029661178588867188,0.7328730748805098
3,SVM,0.5,86.99476933479309,65.23088312149048,0.6982209240573553
3,MNB,0.5,0.1332242488861084,0.029725313186645508,0.6413967073818375
3,DT,0.5,10.67304539680481,0.013542413711547852,0.48353690918746683
3,RF,0.5,18.460305213928223,0.818382978439331,0.6980881571959638
3,KNN,0.5,0.007634162902832031,5.02280068397522,0.43852894317578334
3,BC,0.5,0.043535709381103516,0.1257331371307373,0.855416887944769
3,LR,0.6,70.49569177627563,0.031592607498168945,0.7505310674455656
3,SVM,0.6,123.82516741752625,78.5981822013855,0.7193308550185874
3,MNB,0.6,0.1489090919494629,0.030611753463745117,0.6664896441848115
3,DT,0.6,14.000239610671997,0.014003276824951172,0.49694636218799787
3,RF,0.6,24.15701389312744,0.8386266231536865,0.7080456718003186
3,KNN,0.6,0.008509397506713867,5.967226028442383,0.4316250663834307
3,BC,0.6,0.051538944244384766,0.1347365379333496,0.8563462559745088
3,LR,0.7,73.80070686340332,0.030920982360839844,0.7689856611789697
3,SVM,0.7,165.29189801216125,91.1802384853363,0.7377854487519915
3,MNB,0.7,0.1557297706604004,0.03088092803955078,0.6845459373340415
3,DT,0.7,16.54333806037903,0.013890981674194336,0.5086298459904408
3,RF,0.7,28.894863843917847,0.8545000553131104,0.7154806160382369
3,KNN,0.7,0.009996652603149414,6.7986061573028564,0.46866702071163036
3,BC,0.7,0.05910062789916992,0.13627314567565918,0.8633828996282528
3,LR,0.8,83.99728798866272,0.033153533935546875,0.774429102496017
3,SVM,0.8,214.99655270576477,104.51071834564209,0.7481412639405205
3,MNB,0.8,0.17444539070129395,0.03225135803222656,0.6812267657992565
3,DT,0.8,20.626142024993896,0.014240741729736328,0.5087626128518322
3,RF,0.8,35.26545238494873,0.8853271007537842,0.7203929899097186
3,KNN,0.8,0.011380195617675781,7.963329076766968,0.47849176845459374
3,BC,0.8,0.06793856620788574,0.14293432235717773,0.8684280403611259
3,LR,0.9,96.14764165878296,0.0330810546875,0.7741635687732342
3,SVM,0.9,268.7577500343323,117.30354118347168,0.7502655337227828
3,MNB,0.9,0.2037496566772461,0.033884286880493164,0.7160116834838024
3,DT,0.9,24.785127878189087,0.015082836151123047,0.5273499734466277
3,RF,0.9,44.38226509094238,0.9428088665008545,0.7195963887413701
3,KNN,0.9,0.012926816940307617,8.92650842666626,0.48552841210833775
3,BC,0.9,0.0766913890838623,0.15230846405029297,0.8690918746680828
3,LR,1.0,100.0264458656311,0.034558773040771484,0.7886351566648965
3,SVM,1.0,326.9805517196655,129.4776487350464,0.7624800849707913
3,MNB,1.0,0.21591997146606445,0.03768491744995117,0.72623473181094
3,DT,1.0,28.298017501831055,0.014867305755615234,0.5221720658523632
3,RF,1.0,51.372493505477905,0.9813721179962158,0.7323420074349443
3,KNN,1.0,0.014378786087036133,9.885387659072876,0.49747742963356345
3,BC,1.0,0.08463549613952637,0.15269017219543457,0.8726765799256505
4,LR,0.1,10.981431007385254,0.0216219425201416,0.4994689325544344
4,SVM,0.1,3.5957071781158447,12.604077816009521,0.4599044078597982
4,MNB,0.1,0.04005742073059082,0.019887924194335938,0.2373871481678173
4,DT,0.1,1.2101397514343262,0.010686159133911133,0.36550716941051514
4,RF,0.1,1.8519458770751953,0.5692722797393799,0.5780669144981413
4,KNN,0.1,0.0021507740020751953,1.1376605033874512,0.2725703664365374
4,BC,0.1,0.010596752166748047,0.0840005874633789,0.7668613913967074
4,LR,0.2,21.129883289337158,0.02574634552001953,0.6222782793414764
4,SVM,0.2,14.322336435317993,25.718313455581665,0.5860329261816251
4,MNB,0.2,0.06322050094604492,0.024043798446655273,0.36152416356877326
4,DT,0.2,2.8864104747772217,0.012024879455566406,0.402947424322889
4,RF,0.2,4.711456775665283,0.6564033031463623,0.631837493361657
4,KNN,0.2,0.0034418106079101562,2.048297643661499,0.3428040361125863
4,BC,0.2,0.019042015075683594,0.1006627082824707,0.8138608603292619
4,LR,0.3,35.07100749015808,0.026837825775146484,0.6801646309081253
4,SVM,0.3,31.442567348480225,38.382020473480225,0.633563462559745
4,MNB,0.3,0.09381294250488281,0.026805400848388672,0.5112851832182688
4,DT,0.3,5.348619222640991,0.012700319290161133,0.4640201805629315
4,RF,0.3,8.704720258712769,0.7111170291900635,0.6585236325013276
4,KNN,0.3,0.0045506954193115234,3.0818140506744385,0.40918746680828466
4,BC,0.3,0.02692866325378418,0.11015558242797852,0.8320499203398831
4,LR,0.4,43.56611442565918,0.027704238891601562,0.7156133828996283
4,SVM,0.4,55.74377489089966,51.46393442153931,0.6809612320764737
4,MNB,0.4,0.0995948314666748,0.027311325073242188,0.5849707912904939
4,DT,0.4,7.77852201461792,0.013347148895263672,0.484599044078598
4,RF,0.4,12.40983510017395,0.7553443908691406,0.6818906001062135
4,KNN,0.4,0.005661487579345703,4.051955223083496,0.3856877323420074
4,BC,0.4,0.034987688064575195,0.11868834495544434,0.8436006372809347
4,LR,0.5,63.294227838516235,0.03101325035095215,0.7310143388210303
4,SVM,0.5,86.98564910888672,65.25487852096558,0.6956983536909187
4,MNB,0.5,0.13270854949951172,0.031221389770507812,0.6615772703133298
4,DT,0.5,11.185929536819458,0.013664960861206055,0.4965480616038237
4,RF,0.5,18.58899998664856,0.8094825744628906,0.6854753053637812
4,KNN,0.5,0.007572174072265625,5.071567535400391,0.4255177907594265
4,BC,0.5,0.043947696685791016,0.1289832592010498,0.8519649495485927
4,LR,0.6,78.65531587600708,0.030342817306518555,0.7496016994158258
4,SVM,0.6,124.02479887008667,78.82888674736023,0.7148167817312798
4,MNB,0.6,0.15119600296020508,0.03181338310241699,0.6168348380244291
4,DT,0.6,14.228336572647095,0.013792037963867188,0.49535315985130113
4,RF,0.6,24.204025506973267,0.8447854518890381,0.7137546468401487
4,KNN,0.6,0.008927583694458008,6.007526159286499,0.4390600106213489
4,BC,0.6,0.05259299278259277,0.13488292694091797,0.8572756240042485
4,LR,0.7,79.19732093811035,0.03216814994812012,0.7631439192777483
4,SVM,0.7,165.8406002521515,91.90189385414124,0.7351301115241635
4,MNB,0.7,0.15641093254089355,0.03185224533081055,0.6852097716409984
4,DT,0.7,16.726224184036255,0.014114141464233398,0.5088953797132236
4,RF,0.7,29.245366096496582,0.8658614158630371,0.7173393520977164
4,KNN,0.7,0.009975671768188477,6.9667065143585205,0.4591078066914498
4,BC,0.7,0.05899310111999512,0.14281582832336426,0.8647105682421667
4,LR,0.8,83.86392521858215,0.032622575759887695,0.77376526818906
4,SVM,0.8,215.00107192993164,104.56495308876038,0.7434944237918215
4,MNB,0.8,0.17330288887023926,0.031957387924194336,0.6882634094530006
4,DT,0.8,20.3756320476532,0.014961957931518555,0.5177907594264471
4,RF,0.8,35.30809140205383,0.8723800182342529,0.7213223579394583
4,KNN,0.8,0.011358261108398438,7.921580791473389,0.4830058417419012
4,BC,0.8,0.06841707229614258,0.14348220825195312,0.8653744025491238
4,LR,0.9,91.91656875610352,0.03397250175476074,0.7782793414763675
4,SVM,0.9,267.69074726104736,117.1703028678894,0.7541157727031333
4,MNB,0.9,0.20026350021362305,0.033699750900268555,0.7257036643653744
4,DT,0.9,24.389286279678345,0.015137434005737305,0.533457249070632
4,RF,0.9,43.66935157775879,0.9264538288116455,0.7312798725438131
4,KNN,0.9,0.012942075729370117,8.869843244552612,0.4830058417419012
4,BC,0.9,0.07574105262756348,0.14877820014953613,0.8700212426978227
4,LR,1.0,100.20629000663757,0.036586761474609375,0.7886351566648965
4,SVM,1.0,326.8507058620453,129.444753408432,0.7626128518321826
4,MNB,1.0,0.21529340744018555,0.03473997116088867,0.72623473181094
4,DT,1.0,28.246994733810425,0.015134572982788086,0.5225703664365374
4,RF,1.0,51.84994578361511,0.9390180110931396,0.7271640998406798
4,KNN,1.0,0.013893365859985352,9.64189887046814,0.49747742963356345
4,BC,1.0,0.08342146873474121,0.1551532745361328,0.8726765799256505
5,LR,0.1,11.446637868881226,0.04109811782836914,0.46667551779075944
5,SVM,0.1,3.59816837310791,12.680872678756714,0.38449283058948486
5,MNB,0.1,0.04205894470214844,0.01993727684020996,0.25942644715878915
5,DT,0.1,1.2592229843139648,0.010830402374267578,0.36497610196494956
5,RF,0.1,1.9123401641845703,0.5701704025268555,0.54753053637812
5,KNN,0.1,0.0021696090698242188,1.1136178970336914,0.29806160382368563
5,BC,0.1,0.010726213455200195,0.08588027954101562,0.7618162506638343
5,LR,0.2,19.771525144577026,0.024566173553466797,0.599707912904939
5,SVM,0.2,14.061466932296753,25.478817224502563,0.5500531067445565
5,MNB,0.2,0.06162452697753906,0.023354530334472656,0.385554965480616
5,DT,0.2,3.136187791824341,0.01205897331237793,0.4437068507700478
5,RF,0.2,4.675885200500488,0.6495945453643799,0.6262612851832182
5,KNN,0.2,0.003442049026489258,2.1112916469573975,0.33590015932023365
5,BC,0.2,0.018500089645385742,0.09747982025146484,0.8108072225172597
5,LR,0.3,34.66736936569214,0.027873992919921875,0.6797663303239512
5,SVM,0.3,31.7093026638031,38.54118585586548,0.6290493892724376
5,MNB,0.3,0.08710479736328125,0.026285886764526367,0.4656133828996282
5,DT,0.3,5.390300989151001,0.012877225875854492,0.4466277217206585
5,RF,0.3,8.737639665603638,0.7129499912261963,0.6578597981943707
5,KNN,0.3,0.004720926284790039,3.103295087814331,0.36962294211364843
5,BC,0.3,0.027106761932373047,0.1107780933380127,0.8349707912904939
5,LR,0.4,53.44940185546875,0.030167818069458008,0.7133563462559745
5,SVM,0.4,56.70525240898132,52.16797924041748,0.6698088157195964
5,MNB,0.4,0.11797404289245605,0.02967238426208496,0.5921402018056293
5,DT,0.4,8.406396865844727,0.012906312942504883,0.4876526818906001
5,RF,0.4,13.86059308052063,0.7730438709259033,0.6854753053637812
5,KNN,0.4,0.00617527961730957,4.0967488288879395,0.40148698884758366
5,BC,0.4,0.037020206451416016,0.12244963645935059,0.8433351035581519
5,LR,0.5,57.870322942733765,0.029596567153930664,0.7295539033457249
5,SVM,0.5,85.71216154098511,64.55550909042358,0.6956983536909187
5,MNB,0.5,0.12507176399230957,0.029894113540649414,0.6269251194901753
5,DT,0.5,10.590273380279541,0.01319742202758789,0.4998672331386086
5,RF,0.5,17.85481071472168,0.7905480861663818,0.6929102496016994
5,KNN,0.5,0.007161378860473633,4.882429838180542,0.4284386617100372
5,BC,0.5,0.04272198677062988,0.1259140968322754,0.8511683483802442
5,LR,0.6,73.82362174987793,0.030286788940429688,0.7519915029208709
5,SVM,0.6,124.12357926368713,79.04334259033203,0.7203929899097186
5,MNB,0.6,0.14864206314086914,0.03083348274230957,0.661975570897504
5,DT,0.6,14.077716827392578,0.013865232467651367,0.4915029208709506
5,RF,0.6,24.344339847564697,0.862555742263794,0.7092405735528412
5,KNN,0.6,0.008728742599487305,5.857654333114624,0.43308550185873607
5,BC,0.6,0.05165362358093262,0.13355565071105957,0.8603292618162507
5,LR,0.7,78.5672390460968,0.0314021110534668,0.7569038767923526
5,SVM,0.7,166.49617767333984,91.5940215587616,0.7312798725438131
5,MNB,0.7,0.1639847755432129,0.03191566467285156,0.6769782262347318
5,DT,0.7,16.77973461151123,0.014194488525390625,0.5046468401486989
5,RF,0.7,29.72237801551819,0.8747210502624512,0.7137546468401487
5,KNN,0.7,0.009974241256713867,6.880976438522339,0.45884227296866703
5,BC,0.7,0.05969953536987305,0.13855981826782227,0.8644450345193839
5,LR,0.8,90.73123931884766,0.03269696235656738,0.7689856611789697
5,SVM,0.8,215.3565158843994,104.79041719436646,0.742963356346256
5,MNB,0.8,0.1857595443725586,0.03270530700683594,0.7049920339883166
5,DT,0.8,21.126874685287476,0.014730691909790039,0.5157992565055762
5,RF,0.8,37.454880475997925,0.8904714584350586,0.7210568242166755
5,KNN,0.8,0.011604547500610352,7.8076395988464355,0.4706585236325013
5,BC,0.8,0.06843042373657227,0.15178561210632324,0.8669676048858205
5,LR,0.9,92.7061197757721,0.03397345542907715,0.7833244822092406
5,SVM,0.9,268.5848627090454,117.18273591995239,0.7567711099309612
5,MNB,0.9,0.19994807243347168,0.03274893760681152,0.7079129049389272
5,DT,0.9,25.127152919769287,0.014487028121948242,0.524429102496017
5,RF,0.9,43.82387018203735,0.915132999420166,0.733271375464684
5,KNN,0.9,0.012966632843017578,8.906999588012695,0.4921667551779076
5,BC,0.9,0.07569479942321777,0.14928126335144043,0.8690918746680828
5,LR,1.0,101.1657555103302,0.03485250473022461,0.7886351566648965
5,SVM,1.0,326.8359489440918,129.45867729187012,0.7624800849707913
5,MNB,1.0,0.2165236473083496,0.034857749938964844,0.72623473181094
5,DT,1.0,29.272990465164185,0.015631914138793945,0.5256240042485396
5,RF,1.0,52.2539918422699,0.9452648162841797,0.7308815719596389
5,KNN,1.0,0.013952016830444336,9.657700061798096,0.49747742963356345
5,BC,1.0,0.08312559127807617,0.15529179573059082,0.8726765799256505
